부착대관리번호,신호등종류,위도,경도
03-0000016184,2.0,37.547775686262085,127.00674298547905
03-0000009318,2.0,37.5803165837341,126.9159629113506
03-0000010155,2.0,37.4896563901685,127.1449049133614
03-0000065845,2.0,37.595620255381895,126.94889468870488
03-0000010154,2.0,37.489664444925765,127.14507529516942
03-0000075244,2.0,37.58333244807503,127.07975128218781
03-0000074782,2.0,37.533938291630264,126.82972193912163
03-0000054836,2.0,37.450938625043065,126.90659771041506
03-0000071623,2.0,37.470587413153766,126.95231760110396
03-0000074902,2.0,37.47636418942604,126.97449541155983
03-0000044027,2.0,37.48540220860078,126.96090299385435
03-0000071668,2.0,37.52108421076541,127.01686275312807
03-0000074895,2.0,37.47598915529689,126.97336744837642
03-0000011620,2.0,37.49974476168665,126.99766652890865
03-0000071667,2.0,37.50145827304016,126.94105198553838
03-0000057937,2.0,37.52652282331732,126.96538338899596
03-0000048628,2.0,37.543219839893524,126.97229358889994
03-0000074722,2.0,37.615617818800324,127.05794845891413
03-0000074947,2.0,37.570074101836894,126.97285981474032
03-0000074983,2.0,37.503670186476825,127.10879421382415
03-0000075123,2.0,37.52868809367214,127.00701398364133
03-0000028857,2.0,37.564741255361476,126.98997547796037
03-0000054740,2.0,37.55378877955846,126.91979670904179
03-0000072802,2.0,37.52603576632687,126.91156095165773
03-0000072793,2.0,37.55734059784835,126.95643546357134
03-0000072837,2.0,37.51781849032219,126.95916794691851
03-0000072849,2.0,37.52266369440975,126.96187638944102
03-0000072847,2.0,37.542334131052314,126.9726656424206
03-0000073392,2.0,37.528464780275655,127.00650101180578
03-0000073391,2.0,37.59155760320881,127.00340874712151
03-0000073631,2.0,37.65193585185003,127.04155381145941
03-0000073481,2.0,37.48971296610684,126.92054109790055
03-0000073633,2.0,37.55173491794651,126.91266047969978
03-0000073578,2.0,37.64346595233059,126.91478181552783
03-0000073480,2.0,37.48980310780483,126.92044021902723
03-0000073645,2.0,37.58960361714311,126.9378443136882
03-0000073640,2.0,37.55081350761926,126.94408971682095
03-0000073638,2.0,37.55527049845285,126.94581826582434
03-0000072817,2.0,37.601823032615904,126.96111605042469
03-0000072815,2.0,37.58893852915024,126.96852725288106
03-0000073649,2.0,37.55366352599004,126.97431560751296
03-0000073648,2.0,37.54395504942039,127.0150143687608
03-0000073117,2.0,37.587084467085056,127.05274871287453
03-0000072834,2.0,37.48632640680338,126.95689791911093
03-0000072965,2.0,37.50463951932889,126.89670639826858
03-0000073366,2.0,37.50002861351316,126.89799013300791
03-0000073420,2.0,37.56597776708371,126.98348323258932
03-0000074514,4.0,37.568005111560744,126.99016087072472
03-0000072795,2.0,37.56634162977974,126.99283154602894
03-0000073881,2.0,37.568350656246125,126.99405365978143
03-0000072928,2.0,37.48142994069626,126.99752748352292
03-0000073887,2.0,37.56897349462631,126.99870463820726
03-0000073897,2.0,37.56958030750505,127.00890117451861
03-0000072970,2.0,37.508549243560694,127.01330120948424
03-0000073527,2.0,37.579925729237566,127.0300889843425
03-0000074984,2.0,37.503585278854615,127.10864654148493
03-0000075130,2.0,37.547635656911126,127.03700673887087
03-0000029085,2.0,37.59015330621565,126.91323256310237
03-0000009311,2.0,37.58166215247904,126.91428704809337
03-0000075124,2.0,37.54806280139507,127.00713591375866
03-0000033859,2.0,37.55414024893658,126.96918785651835
03-0000037584,2.0,37.553875386287295,126.96891522350906
03-0000074838,2.0,37.486388446153995,127.1060362239308
03-0000075254,2.0,37.5848967433661,127.07988250657036
03-0000075312,2.0,37.553362197148935,127.08847550188398
03-0000075314,2.0,37.53925577671282,126.86384050090687
03-0000075322,2.0,37.51590302301179,126.85734442134472
03-0000075344,2.0,37.558302703903834,127.03398438830666
03-0000074648,2.0,37.53679041801136,126.96393719736547
03-0000075471,2.0,37.54782398419407,126.86303778645186
03-0000075270,2.0,37.52005828794438,127.13679308013323
03-0000013060,2.0,37.48300724222774,127.10441997605328
03-0000075416,2.0,37.48418032502409,127.10431790057918
03-0000074861,2.0,37.48647602815701,127.10426865973903
03-0000074840,2.0,37.48637222108644,127.10604705381587
03-0000037591,2.0,37.47843476117485,127.00655313307718
03-0000052960,2.0,37.484259656084994,127.01114973354626
03-0000071593,2.0,37.48040446741473,126.88607955146672
03-0000071131,2.0,37.483064987469845,127.0174385719473
03-0000068583,2.0,37.49587421121832,126.98856939868266
03-0000011587,2.0,37.484189355889036,127.02985031974066
03-0000008665,2.0,37.49295807988688,126.89707696170542
03-0000071255,2.0,37.49396654219722,126.89852025737315
03-0000073529,2.0,37.57426648007797,127.01575982648237
03-0000073504,2.0,37.545113053072676,127.0167369247328
03-0000073628,2.0,37.57387888501734,127.03246565232428
03-0000074991,2.0,37.575336933696164,126.9774084735318
03-0000075227,2.0,37.602884094773884,127.08696047892434
03-0000075241,2.0,37.57871771815487,127.09142157094998
03-0000075246,2.0,37.569693483353454,127.07003354457565
03-0000075251,2.0,37.57192872342742,127.02351950840773
03-0000075285,2.0,37.54390316791433,127.01515877154267
03-0000063045,2.0,37.54389496405837,127.01516287393262
03-0000063044,2.0,37.543844681276084,127.01481927109138
03-0000075356,2.0,37.53988332414552,127.01150842173078
03-0000075357,2.0,37.50683839950872,127.0231613875804
03-0000075510,2.0,37.582573004132115,127.04830696303374
03-0000075532,2.0,37.61944208201704,126.9054583059927
03-0000075539,2.0,37.52018565523759,127.11442695197516
03-0000075271,2.0,37.48482088331433,127.09269352972001
03-0000075269,2.0,37.52020733255888,127.13663655361448
03-0000022135,2.0,37.58498187086747,127.07219601597403
03-0000074818,2.0,37.60163289176753,126.96095707474099
03-0000074825,2.0,37.47851829917049,126.96001592945036
03-0000074988,2.0,37.50345220681421,127.108599677041
03-0000010095,2.0,37.597726867804155,127.01472255553153
03-0000077937,2.0,37.55084449012993,127.1638311883004
03-0000077936,2.0,37.55081554193347,127.16374866930218
03-0000077934,2.0,37.55082457553343,127.16386036502776
03-0000075762,2.0,37.564323729566674,126.85527787456839
03-0000010262,2.0,37.516150767475835,127.01205568302154
03-0000071274,2.0,37.470628171678214,126.94311991445261
03-0000071273,2.0,37.46789582470195,126.95024913949183
03-0000071503,2.0,37.50679382438903,126.99285208544556
03-0000074796,2.0,37.52033656552901,126.97231936730898
03-0000074738,2.0,37.517993315071024,126.98030615993727
03-0000074737,2.0,37.51803486508093,126.98028707491832
03-0000035377,2.0,37.52033912306607,126.9659722151311
03-0000056145,2.0,37.56520564382272,127.0107567132085
03-0000075220,2.0,37.51173263266996,127.05711621856564
03-0000034021,2.0,37.48982665031769,127.1450418356476
03-0000014836,2.0,37.490275509645926,127.14306147506802
03-0000075310,2.0,37.55379159563088,127.08827165809657
03-0000075355,2.0,37.539899548247355,127.01141678857
03-0000075370,2.0,37.52346117562848,127.01679592599139
03-0000072869,2.0,37.570520858035174,127.02669006323391
03-0000072870,2.0,37.546085053509756,127.10165814812136
03-0000072875,2.0,37.5458515017683,127.10166179616654
03-0000072877,2.0,37.507968562572465,126.99979712393059
03-0000072810,2.0,37.528094733351814,127.11929168436649
03-0000072823,2.0,37.547108388569654,127.03669709515006
03-0000072902,2.0,37.50054649711118,127.05071382725502
03-0000072901,2.0,37.50886843778266,127.06676504992865
03-0000072905,2.0,37.52051500437503,127.03066292274183
03-0000072914,2.0,37.460370867500785,126.92074308357864
03-0000072908,2.0,37.460356021858715,126.92066435382846
03-0000072917,2.0,37.470603038088335,126.94313078844645
03-0000072913,2.0,37.484692351723155,126.91391008185138
03-0000072919,2.0,37.48955195026412,126.94576054430956
03-0000072924,2.0,37.50011218268435,127.06454352056674
03-0000072937,2.0,37.52443110443102,127.0473570449537
03-0000075418,2.0,37.483269410784324,127.10439947589924
03-0000074865,2.0,37.4864097515492,127.10372728602336
03-0000074862,2.0,37.486462715986626,127.10373380306412
03-0000063315,2.0,37.49323015014383,126.831210801661
03-0000022136,2.0,37.584824906842,127.07210457642316
03-0000071706,2.0,37.64405929764229,127.02966076380818
03-0000070758,2.0,37.5181956197525,126.93970683428252
03-0000012217,2.0,37.50545627883761,127.02808452635195
03-0000075445,2.0,37.51122095585473,127.14151191074993
03-0000011139,2.0,37.49978739158323,126.92014192262148
03-0000075122,2.0,37.52223452343353,126.96155398065592
03-0000075141,2.0,37.57887352240519,126.90094213971638
03-0000071494,2.0,37.505392892240515,126.99382357673186
03-0000071413,2.0,37.493787950526674,126.90469396451702
03-0000075170,2.0,37.508886495422324,126.92893825080868
03-0000075404,2.0,37.49291771684662,127.02624324294618
03-0000075715,2.0,37.502264686090584,127.02175779690863
03-0000075796,2.0,37.51215540340749,126.91671835842997
03-0000075443,2.0,37.45645806097204,127.06919342913159
03-0000075625,2.0,37.56812495890815,126.96891342655991
03-0000075631,2.0,37.56920768661601,126.97063374294233
03-0000075630,2.0,37.569266198354704,126.97057082256066
03-0000074723,2.0,37.61538684205006,127.05816330492807
03-0000055905,2.0,37.58157030985413,127.0551259957293
03-0000074762,2.0,37.56783672722678,126.8054424512514
03-0000074766,2.0,37.55856394759632,126.83841782609753
03-0000074826,2.0,37.48832852338219,127.02766449956694
03-0000075526,2.0,37.49333614404842,126.8378580562919
03-0000058999,2.0,37.62703004541555,127.07634041394796
03-0000034873,2.0,37.55056117052818,127.165126547313
03-0000030077,2.0,37.55364977025738,127.16519628419299
03-0000075757,2.0,37.55663591548974,126.84991809371257
03-0000075759,2.0,37.56508365195748,126.85388488968438
03-0000071704,2.0,37.64408325227986,127.02959764553779
03-0000072949,2.0,37.529075464899265,127.03342953545993
03-0000072953,2.0,37.51590074289709,127.11664443088124
03-0000072961,2.0,37.56445454900837,127.17437507296479
03-0000073058,2.0,37.4575752779459,127.01530562324908
03-0000072964,2.0,37.50686615936231,126.90169298136175
03-0000072710,2.0,37.60695048918491,126.98537322850963
03-0000072974,2.0,37.51885452156372,127.04994339372037
03-0000072988,2.0,37.55096125685524,127.17278990908501
03-0000072992,2.0,37.48507582746959,126.89571697189574
03-0000073032,2.0,37.50706281361963,127.10551385782178
03-0000073038,2.0,37.50692934401065,127.1054638202271
03-0000073046,2.0,37.58340207054278,127.07977684707235
03-0000075627,2.0,37.56923152373856,126.97045184973459
03-0000075815,2.0,37.5489571045404,126.9393993945365
03-0000075819,2.0,37.50957943439873,127.13387106864023
03-0000075822,2.0,37.50885510701248,126.93220568690442
03-0000075823,2.0,37.586222156720844,127.02754853562975
03-0000034054,2.0,37.58119560803506,126.98009368311801
03-0000075866,2.0,37.56659492843766,126.81182476746045
03-0000075870,2.0,37.566553311695074,126.81176266711263
03-0000075895,2.0,37.57167467022549,127.08029568736326
03-0000075898,2.0,37.57086230317341,126.81658859275417
03-0000075902,2.0,37.523055339286984,126.92637887618812
03-0000075904,2.0,37.562495368523166,126.99851831049097
03-0000037241,2.0,37.62696171555299,127.01814623594666
03-0000026245,2.0,37.631047872906876,127.01769676897962
03-0000075839,2.0,37.5489570560434,126.81676004677887
03-0000075841,2.0,37.5697789012752,126.80414125140739
03-0000075885,2.0,37.56948185965047,127.0234413908621
03-0000075888,2.0,37.56880818787231,126.91834503313585
03-0000075894,2.0,37.61657126648725,127.07293168026816
03-0000075903,2.0,37.530287085626476,126.92701137118567
03-0000031850,2.0,37.63147862586566,127.01777584457517
03-0000026250,2.0,37.632294467719504,127.01769619406745
03-0000075916,2.0,37.48488312634053,126.87117936663027
03-0000075941,2.0,37.503850966912744,126.89583897411322
03-0000075944,2.0,37.525187367032785,126.90972165308631
03-0000075955,2.0,37.54212193392442,127.00223356636157
03-0000075961,2.0,37.6449460908973,127.0615810633529
03-0000075968,2.0,37.52530367318278,126.8693843757374
03-0000075971,2.0,37.485588276389855,127.04165004280047
03-0000075975,2.0,37.54379058739388,127.09294397230342
03-0000075985,2.0,37.48511001355354,127.0463082897757
03-0000071412,2.0,37.51815285075735,126.93952232759317
03-0000075779,2.0,37.538028350399024,127.14004738253958
03-0000075784,2.0,37.572624701503756,126.82992572073334
03-0000071426,2.0,37.51476020688464,127.01072770265952
03-0000071418,2.0,37.51580453030131,127.01283988268332
03-0000063856,2.0,37.510883913469094,126.9982163671717
03-0000071490,2.0,37.50533600435994,126.99367155587012
03-0000065376,2.0,37.4936963681967,126.90473647868133
03-0000058818,2.0,37.506767805797956,126.96711644015114
03-0000057764,2.0,37.45700164835024,126.88862902075569
03-0000075718,2.0,37.50218343870529,127.02167644527847
03-0000072962,2.0,37.564421410936575,127.17462543815145
03-0000075905,2.0,37.659026157262595,126.94805916303515
03-0000075912,2.0,37.48489232893426,126.87103728209324
03-0000075913,2.0,37.48502217132948,126.8709766704073
03-0000075924,2.0,37.459846565962394,127.03283507674458
03-0000075931,2.0,37.49054256232196,126.86142753914464
03-0000075932,2.0,37.460625884326035,126.91932762278698
03-0000075947,2.0,37.50874759700283,126.86428741021624
03-0000075949,2.0,37.50707041983432,126.91099407069142
03-0000075950,2.0,37.512066636036316,126.90996697167664
03-0000075960,2.0,37.64570827994643,127.08201591984118
03-0000075962,2.0,37.65713112987081,127.04980364951285
03-0000075964,2.0,37.63771396850281,127.08155077491261
03-0000075540,2.0,37.60360610691215,126.96193092605807
03-0000075991,2.0,37.507752768723485,126.86273187127345
03-0000076041,2.0,37.57730518955364,126.98797059870935
03-0000076053,2.0,37.55679129060249,126.81975711205718
03-0000057627,2.0,37.54673213106367,127.06675898667278
03-0000035200,2.0,37.54016736140477,127.01147619662983
03-0000016349,2.0,37.54107660974413,127.01103424192343
03-0000075553,2.0,37.56596658105098,126.96684535195999
03-0000075478,2.0,37.541300760817315,126.82442255495599
03-0000075489,2.0,37.56451986582857,127.17439210172392
03-0000075653,2.0,37.50003231412601,126.91332771361738
03-0000075651,2.0,37.50012092913516,126.91324253285308
03-0000075447,2.0,37.51119394342418,127.14138819914768
03-0000075807,2.0,37.47764194379845,127.00721702046754
03-0000075810,2.0,37.583937782218214,127.0681502711766
03-0000075826,2.0,37.559420676434414,126.98797302896186
03-0000075832,2.0,37.54911089482056,126.81627591445911
03-0000075889,2.0,37.575151173625564,126.91641894416756
03-0000075900,2.0,37.596497472977354,126.98552586471469
03-0000075901,2.0,37.52304491336728,126.92638586224723
03-0000026247,2.0,37.63197198112987,127.01767001370268
03-0000075928,2.0,37.50014791895503,126.90869050122855
03-0000075938,2.0,37.49552420381003,126.88274240671315
03-0000072856,2.0,37.587589541024286,127.00410804548463
03-0000072879,2.0,37.587747157971855,127.00396890989566
03-0000072740,2.0,37.50133680666751,126.9333501264512
03-0000072794,2.0,37.53466681786077,126.89667719588941
03-0000075348,2.0,37.52833681038617,127.02828658894013
03-0000073376,2.0,37.49981643502663,126.89747939916228
03-0000073524,2.0,37.54385082514408,127.0149091166752
03-0000074727,2.0,37.65493151589031,127.07186447685466
03-0000027047,2.0,37.679758528911336,127.05541392772244
03-0000075134,2.0,37.54714715308383,127.03653283114672
03-0000074976,2.0,37.57384289185564,126.91929401860078
03-0000075372,2.0,37.524416247417165,127.03948427085602
03-0000075386,2.0,37.55742657644163,126.823157359818
03-0000075514,2.0,37.479362838646644,126.92830375261168
03-0000075973,2.0,37.55130361886585,127.12791707502444
03-0000075974,2.0,37.530327300033385,126.99686490227772
03-0000075982,2.0,37.4971295971669,127.09667111808315
03-0000075987,2.0,37.49923480283307,127.03099015411426
03-0000051344,2.0,37.59153495503228,127.08059025907076
03-0000075992,2.0,37.48960614223977,126.96566799494349
03-0000075994,2.0,37.48508386877448,126.96777749924674
03-0000075995,2.0,37.51872481970837,127.10498095173583
03-0000075997,2.0,37.550039233677516,126.93845666535832
03-0000076000,2.0,37.57931389854116,126.9171916091647
03-0000001898,2.0,37.637918187405646,127.07267084497288
03-0000000535,2.0,37.63809430969766,127.07251014997942
03-0000076032,2.0,37.568743443540384,126.99805647927161
03-0000075690,2.0,37.637292031967746,126.91871568827457
03-0000075881,2.0,37.556692984219886,126.97311873859607
03-0000075860,2.0,37.55488590248148,126.96783829513824
03-0000075858,2.0,37.557224825885974,126.9689901078735
03-0000075850,2.0,37.558027744070614,126.97785068695995
03-0000055397,2.0,37.658448061120176,127.01377087657592
03-0000052372,2.0,37.55700548639045,126.97300443645821
03-0000075847,2.0,37.556378659746464,126.97385470748644
03-0000059328,2.0,37.55656131447077,126.97278028183855
03-0000059327,2.0,37.556600636113565,126.97303648871839
03-0000073321,2.0,37.55674652531016,126.9730055691674
03-0000052374,2.0,37.55658333491272,126.97272316942143
03-0000052383,2.0,37.55665992892995,126.97268594760817
03-0000052373,2.0,37.55658937056075,126.9724826254665
03-0000059329,2.0,37.55700136428085,126.97284236229898
03-0000043471,2.0,37.55629254523154,126.97229497767056
03-0000065457,2.0,37.527878496246515,126.90359709634426
03-0000008468,2.0,37.467778282980284,126.94986099947701
03-0000075940,2.0,37.63454145850418,127.03573776685306
03-0000075969,2.0,37.55272553146351,126.85324305908432
03-0000076039,2.0,37.577392761259816,126.98807109472999
03-0000076047,2.0,37.59574581720333,127.08347815946338
03-0000033921,2.0,37.501185880772894,127.14946784865367
03-0000020253,2.0,37.55526752973772,126.85462155204229
03-0000027300,2.0,37.65615101797129,127.06284335236653
03-0000036411,2.0,37.60947524312441,126.99664147929495
03-0000076062,2.0,37.54544899271535,126.81214918556475
03-0000076064,2.0,37.54555059475672,126.81229192075998
03-0000076081,2.0,37.527218819055044,127.14196667438418
03-0000016357,2.0,37.54130550701261,127.01118010400344
03-0000064447,2.0,37.588189001390184,127.0537286066223
03-0000035198,2.0,37.54053665923146,127.01117059044246
03-0000075549,2.0,37.56573001147686,126.96655496041718
03-0000052817,2.0,37.56211107413892,126.99837710455866
03-0000075517,2.0,37.509693443403464,127.06653639274471
03-0000075521,2.0,37.518978507664556,127.13918079334519
03-0000075528,2.0,37.5883352069658,127.05361787171394
03-0000075534,2.0,37.57233375736958,126.96010589453383
03-0000051345,2.0,37.59130331381844,127.08039812654883
03-0000074849,2.0,37.48640168281625,127.10505957881122
03-0000075455,2.0,37.567579535991385,127.08519446301116
03-0000077098,2.0,37.48664280891902,127.12885498469531
03-0000075793,2.0,37.572859968236756,126.80754769059172
03-0000036175,2.0,37.5671186699608,127.05681148225017
03-0000076049,2.0,37.5957830833983,127.0834586290963
03-0000075800,2.0,37.609774160893,126.99631969415674
03-0000075450,2.0,37.54189898050265,127.09847527557876
03-0000053170,2.0,37.55298728536737,126.93734875849628
03-0000048989,2.0,37.54158412313824,127.01134581022531
03-0000020076,2.0,37.559777832980494,127.08097761731152
03-0000045379,2.0,37.58828444592391,127.05356990391016
03-0000064449,2.0,37.58800285976779,127.0538543187452
03-0000064445,2.0,37.58833625171716,127.05389118198971
03-0000057342,2.0,37.63620685763692,126.91876734423353
03-0000076782,2.0,37.5875063128344,127.06761768105699
03-0000015308,2.0,37.548998818152086,127.15266345141231
03-0000015319,2.0,37.549181866800765,127.15243236260233
03-0000077572,2.0,37.447855759190695,127.05737574846862
03-0000077582,2.0,37.44734180002061,127.05666842876573
03-0000077559,2.0,37.44812310662972,127.05611953791269
03-0000077595,2.0,37.4494073322358,127.05483473891556
03-0000077504,2.0,37.45519035759688,127.0595369756302
03-0000077519,2.0,37.45445744461261,127.06192074146797
03-0000077518,2.0,37.45447293924201,127.06174887888147
03-0000077631,2.0,37.44688930552927,127.05620573168163
03-0000077629,2.0,37.44704118629604,127.05621431957422
03-0000077556,2.0,37.44858548827062,127.05560972108236
03-0000077554,2.0,37.44862233619163,127.05545907051953
03-0000026044,2.0,37.662984653994506,127.0373755182996
03-0000058044,2.0,37.588940826629056,126.92259660582712
03-0000077154,2.0,37.50806402283593,126.94012900536295
03-0000009949,2.0,37.49206937016655,127.13530467085052
03-0000077158,2.0,37.46971949718949,126.8980502710742
03-0000065384,2.0,37.518987286144714,126.90975327694139
03-0000076678,2.0,37.645383052384055,127.05845948710206
03-0000027025,2.0,37.67860255949553,127.05349949984989
03-0000076805,2.0,37.621670651319086,127.0716838298604
03-0000076804,2.0,37.662515357931746,127.07596721834098
03-0000030066,2.0,37.55727291034034,127.1522954747404
03-0000010321,2.0,37.560266074462064,127.15141235321043
03-0000077864,2.0,37.497973616833995,127.12561687710546
03-0000077874,2.0,37.49940683599115,127.15294702513198
03-0000077897,2.0,37.62221388159912,127.04634149413626
03-0000077908,2.0,37.49146616494006,127.13453975368196
03-0000077914,2.0,37.61794828018223,127.04737220404185
03-0000010513,2.0,37.57037005751211,126.84425578328258
03-0000034698,2.0,37.50114593313473,127.05252942237905
03-0000077788,2.0,37.56786522263209,127.17931352663376
03-0000075638,2.0,37.493148083400094,126.83147989152882
03-0000045721,2.0,37.52586691375438,126.92392334143443
03-0000045720,2.0,37.52575138971118,126.92402845575813
03-0000077025,2.0,37.52703420035183,126.8991473108586
03-0000077401,2.0,37.47953422723069,127.1166174611319
03-0000058327,2.0,37.56236621723612,127.17049361547737
03-0000078159,2.0,37.55819057520582,126.9736548242787
03-0000046368,2.0,37.4816199968668,126.89259390793327
03-0000078148,2.0,37.481433953279414,126.89238476575527
03-0000075535,2.0,37.48160521414041,126.89234940301607
03-0000077785,2.0,37.57098320675158,127.00543108088085
03-0000077782,2.0,37.57117275966629,127.00532423370609
03-0000077776,2.0,37.57095723628773,127.00487140288436
03-0000066365,2.0,37.571013881798244,127.00671593730257
03-0000077759,2.0,37.57065279763985,126.9980735476651
03-0000077749,2.0,37.570529535970046,126.99188492153677
03-0000018839,2.0,37.527063632547225,126.89912545618299
03-0000049168,2.0,37.64626004034599,127.03741829725215
03-0000009398,2.0,37.61862941472132,126.90621072873255
03-0000077966,2.0,37.558539836714104,126.956412690799
03-0000077968,2.0,37.55847698503443,126.95645660773988
03-0000077971,2.0,37.558014678754006,126.95634448452546
03-0000075619,2.0,37.4615933811686,126.89767625885297
03-0000075593,2.0,37.46039344344608,126.89595996469126
03-0000075565,2.0,37.45731904585163,126.89388536869724
03-0000078289,2.0,37.60510326816569,127.06207773314692
03-0000009427,2.0,37.57021016429339,126.98982088684306
03-0000077726,2.0,37.5702796500006,126.98540351746084
03-0000077723,2.0,37.57012776876893,126.98549864326267
03-0000062994,2.0,37.57028968434993,126.97668077474108
03-0000064946,2.0,37.57258556893068,126.99179477870867
03-0000078237,2.0,37.55396733558222,127.02462258600946
03-0000078239,2.0,37.55426115900801,127.02466869993441
03-0000078171,2.0,37.50069980085741,127.01775318008376
03-0000078274,2.0,37.5465258130867,127.10593402996383
03-0000078293,2.0,37.578019208151645,127.03284315878277
03-0000024946,2.0,37.65625571288154,127.06263637668475
03-0000075579,2.0,37.460818020604485,126.89383668907574
03-0000075575,2.0,37.4602318690098,126.89238239840905
03-0000077614,2.0,37.449754675274974,127.05314600747403
03-0000077126,2.0,37.55052049548109,126.91543778421905
03-0000010727,2.0,37.57027542047453,126.90329753977191
03-0000077124,2.0,37.60100066789197,126.93463794415591
03-0000077123,2.0,37.60086476582727,126.93487772704889
03-0000078122,2.0,37.59075014354252,126.92449776979666
03-0000050291,2.0,37.53257576830782,126.95679456334126
03-0000010208,2.0,37.50911077090054,127.12487241845075
03-0000010209,2.0,37.5092505977182,127.12460426976659
03-0000071581,2.0,37.483178686889936,126.82712431035007
03-0000009025,2.0,37.4931858991839,126.83793205514388
03-0000071541,2.0,37.493262778882254,126.83710692127448
03-0000078299,2.0,37.61557996046751,127.07649924361102
03-0000077568,2.0,37.44784207992867,127.05745693894485
03-0000077564,2.0,37.44787679788907,127.05746101683162
03-0000077537,2.0,37.45405039434675,127.05973921938558
03-0000077637,2.0,37.44636094096707,127.05672294076281
03-0000052287,2.0,37.48836971401506,126.98832360672971
03-0000076528,2.0,37.50253313407722,126.98636006418502
03-0000033876,2.0,37.49909357433742,126.91241757356089
03-0000064090,2.0,37.499091811509786,126.91112610106067
03-0000064091,2.0,37.49918506650129,126.91099143145162
03-0000076593,2.0,37.47280880327702,126.95886401795747
03-0000058833,2.0,37.484467106616385,126.90557697886017
03-0000071386,2.0,37.521637112707296,126.85838628246272
03-0000008595,2.0,37.51203203754183,126.85170175720515
03-0000071000,2.0,37.51229512823652,126.85160198342793
03-0000071544,2.0,37.52260854969986,126.93746660799758
03-0000076710,2.0,37.53752505458961,126.8725080996343
03-0000076647,2.0,37.518294118402025,126.85389268088782
03-0000011044,2.0,37.518339769639326,126.85381466159595
03-0000011608,2.0,37.49849808709506,126.88579658437259
03-0000076773,2.0,37.59147656628027,127.05068943577578
03-0000076296,2.0,37.53495051420064,126.82194884536331
03-0000076297,2.0,37.53498501328219,126.82202139876767
03-0000037111,2.0,37.63722991143794,127.0173653710803
03-0000045636,2.0,37.51197073840717,126.89397699292421
03-0000077849,2.0,37.504510896113466,127.10596114036858
03-0000009426,2.0,37.57040561037573,126.98968598982776
03-0000077733,2.0,37.57011107703292,126.98622014401677
03-0000076571,2.0,37.47451721204398,126.93520913203831
03-0000035868,2.0,37.560967344942085,126.86149184165369
03-0000077645,2.0,37.512051338145284,126.89435900892859
03-0000074708,2.0,37.47657460954948,127.14408962424382
03-0000077407,2.0,37.47966915731293,127.11686262132147
03-0000077427,2.0,37.505169521851634,127.13792958737925
03-0000060909,2.0,37.563058577018246,127.1726156840191
03-0000076134,2.0,37.527795738435444,126.9652470182423
03-0000075749,2.0,37.51295728143289,126.92353797789127
03-0000075734,2.0,37.469797419238155,126.9582093340515
03-0000075666,2.0,37.52656900457711,126.89118224991164
03-0000031756,2.0,37.65782049458816,127.02990183174389
03-0000066670,2.0,37.64707229358373,127.00945692460358
03-0000076350,2.0,37.61301588414477,127.01311674218655
03-0000060615,2.0,37.52766221122322,126.85448620459114
03-0000019593,2.0,37.55908260077695,126.8651076375365
03-0000076964,2.0,37.69086607487707,127.04929037521718
03-0000077425,2.0,37.50503551521759,127.13806420012199
03-0000007424,2.0,37.544415679318064,126.99114006832036
03-0000034357,2.0,37.579815240720066,126.90671536040497
03-0000075747,2.0,37.51311918694464,126.92357343595654
03-0000075725,2.0,37.478005894553334,126.91781744873386
03-0000010633,2.0,37.48645538774559,126.93518892527112
03-0000076208,2.0,37.474827683474665,126.88134967425437
03-0000076285,2.0,37.56437270761353,126.8277206821852
03-0000076295,2.0,37.50353529581925,127.12968342553893
03-0000076404,2.0,37.484624158175485,126.87961556354117
03-0000035313,2.0,37.52733804509533,126.99134847034681
03-0000009228,2.0,37.552805496610404,126.96923326851821
03-0000071585,2.0,37.5886163264551,126.91909898605492
03-0000063891,2.0,37.49313159903618,127.02612808153232
03-0000064755,2.0,37.543758122450946,126.87035994857177
03-0000078125,2.0,37.56494288739366,127.01244907533464
03-0000075063,2.0,37.571178856784236,127.0065999733638
03-0000077752,2.0,37.57041368649979,126.99236952052489
03-0000077730,2.0,37.570282601518706,126.98611413692193
03-0000077701,2.0,37.570936451974696,126.99926771670835
03-0000050607,2.0,37.570302921853475,126.97731095659428
03-0000007100,2.0,37.57011498329139,126.9766072557252
03-0000035545,2.0,37.53000199067892,126.83738414781817
03-0000063417,2.0,37.52364919830463,126.84224881371345
03-0000018137,2.0,37.52999631140683,126.83742721347329
03-0000075193,2.0,37.54871014652051,127.0127720503685
03-0000076256,2.0,37.64940086820108,127.0136942155674
03-0000076254,2.0,37.64948463878192,127.01374963290664
03-0000033155,2.0,37.655433623468255,127.01307018712853
03-0000076445,2.0,37.529447806601134,126.95455655187989
03-0000076443,2.0,37.529381046098194,126.9545362317768
03-0000076418,2.0,37.519101702908195,126.9764215013939
03-0000076259,2.0,37.56791772745294,127.01224677194425
03-0000076416,2.0,37.564235526581996,126.92876270371775
03-0000076470,2.0,37.533527801784544,126.96470463505587
03-0000051187,2.0,37.55669581512013,127.01973540271479
03-0000076878,2.0,37.528546540249984,127.12588089395298
03-0000076883,2.0,37.52804147140472,127.12696868140418
03-0000076909,2.0,37.49690203091648,127.04559884105474
03-0000008030,2.0,37.58409619250906,126.91109191872297
03-0000057183,2.0,37.48321655056319,126.92129065745928
03-0000075727,2.0,37.47824029704319,126.91895082233086
